Brand,Sub Brand AS,Brand Group AS,SPGR,NART,Active NART,Description,Product Type,SPGR Status,NART Status,Barcode (Pieces),Barcode (Shrink),Barcode (Carton),Shelf Life (days),PTT per Pieces,Last Price Update,Pieces per Shrink,Pieces per Carton,Shrink per Carton,Length (Pieces),Width (Pieces),Height (Pieces),Length (Shrink),Width (Shrink),Height (Shrink),Length (Carton),Width (Carton),Height (Carton),Gross Weight per Pieces,Gross Weight per Shrink,Gross Weight per Carton,Volume per Pieces,Volume per Shrink,Volume per Carton,Product Name (TRAX),Product EAN Code (TRAX),HS Code
Hansaplast,Wound,Fixation,HP Cohesive Rol 4m x 6cm,48330-00201-00,48330-00201-01,Hansaplast Cohesive Rol 4m x 6cm,Regular,Discontinue,Inactive,8999777016029,,8999777016036,1080," 36,278 ",4/1/2024,12,12,1,5.50 cm,5.50 cm,6.80 cm,24.60 cm,18.60 cm,7.30 cm,24.60 cm,18.60 cm,7.30 cm,0.02 Kg,0.42 Kg,0.32 Kg,205.7 Cm³,"3,340.2 Cm³",0.003 M³,HP_ROLL_COHESIVE_4MX6CM,48779,3005.90.90
Hansaplast,Wound,Fixation,HP Cohesive Rol 4m x 6cm,48779-00002-40,48330-00201-01,HP Cohesive Rol 4m x 6cm,Regular,Discontinue,Inactive,8999777016029,,8999777016036,1080," 36,278 ",4/1/2024,0,12,0,5.50 cm,5.50 cm,6.80 cm,0.00 cm,0.00 cm,0.00 cm,24.60 cm,18.60 cm,7.30 cm,0.02 Kg,0.00 Kg,0.32 Kg,205.7 Cm³,,0.003 M³,HP CHSV_BDG 4MX6CM R 1PCS ID,48779,3005.90.90
Hansaplast,Wound,Fixation,HP Roll Sensitive 10 cm x 5 m Hospital,48333-00050-00,48333-00050-00,Hansaplast Rol Sensitive 10cm x 5m Hospital,Regular,Active,Inactive,8999777013158,,04005805254647,1080," 81,818 ",4/1/2024,0,24,0,10.40 cm,5.20 cm,5.50 cm,0.00 cm,0.00 cm,0.00 cm,33.40 cm,22.60 cm,14.20 cm,0.11 Kg,0.00 Kg,2.88 Kg,297.4 Cm³,,0.011 M³,HP SENSITIVE ROLL 10CM X 5M,37683,3005.90.90
Hansaplast,Wound,Fixation,HP Roll Sensitive 15 cm x 5 m Hospital,48333-00049-00,48333-00049-00,Hansaplast Rol Sensitive 15cm x 5m Hospital,Regular,Discontinue,Inactive,8999777013141,,04005805254630,1080," 112,500 ",4/1/2024,0,16,0,15.60 cm,5.20 cm,5.50 cm,0.00 cm,0.00 cm,0.00 cm,33.40 cm,22.60 cm,14.20 cm,0.15 Kg,0.00 Kg,2.69 Kg,446.2 Cm³,,0.011 M³,HP SENSITIVE ROLL 15CM X 5M,37682,3005.90.90
Hansaplast,Wound,Fixation,HP Rol Kertas 2.5cm x 5m,92325-09000-45,92325-09000-45,"Hansaplast Rol Kertas 2,5cm x 5m",Regular,Discontinue,Active,8999777017767,8999777017774,8999777017781,1080," 18,182 ",4/1/2024,10,250,25,5.60 cm,5.60 cm,3.40 cm,17.00 cm,11.50 cm,6.00 cm,60.20 cm,18.50 cm,32.90 cm,0.03 Kg,0.27 Kg,7.40 Kg,106.6 Cm³,"1,173.0 Cm³",0.037 M³,"HP ROLL SOFT TAPES 2,5CM X 5MTR",92325,3005.90.90
Hansaplast,Wound,First Aid,HP Kasa Steril 7.5 x 7.5cm 2pcs,48330-00204-01,48330-00204-01,Hansaplast Kasa Steril 7.5 x 7.5cm 2 Lembar,Regular,Active,Active,8999777016043,8999777016050,8999777016067,1800," 2,547 ",4/1/2024,25,250,10,9.80 cm,0.20 cm,11.40 cm,11.10 cm,10.10 cm,11.60 cm,53.00 cm,25.00 cm,14.00 cm,0.01 Kg,0.17 Kg,2.45 Kg,22.3 Cm³,"1,300.5 Cm³",0.019 M³,"HP_KASA_STERIL_7,5X7,5CM",48344,3005.90.90
Hansaplast,Wound,First Aid,HP Kasa Steril 7.5 x 7.5cm 2pcs,48330-00204-00,48330-00204-01,Hansaplast Kasa Steril 7.5 x 7.5cm 2 Lembar,Regular,Active,Inactive,8999777016043,8999777016050,8999777016067,1800," 2,547 ",4/1/2024,25,250,10,9.80 cm,0.20 cm,11.40 cm,11.10 cm,10.10 cm,11.60 cm,53.00 cm,25.00 cm,14.00 cm,0.00 Kg,0.13 Kg,1.85 Kg,22.3 Cm³,"1,300.5 Cm³",0.019 M³,"HP_KASA_STERIL_7,5X7,5CM",48344,3005.90.90
Hansaplast,Wound,First Aid,HP Kasa Steril 10 x 10cm 2pcs,48330-00210-01,48330-00210-01,Hansaplast Kasa Steril 10 x 10cm 2 Lembar,Regular,Active,Active,8999777016074,8999777016081,8999777016098,1800," 3,056 ",4/1/2024,25,250,10,13.20 cm,0.20 cm,15.00 cm,13.50 cm,11.00 cm,15.40 cm,57.00 cm,29.00 cm,17.50 cm,0.01 Kg,0.28 Kg,3.90 Kg,39.6 Cm³,"2,286.9 Cm³",0.029 M³,HP_KASA_STERIL_10X10CM_2,48345,3005.90.90
Hansaplast,Wound,First Aid,HP Kasa Steril 10 x 10cm 2pcs,48330-00210-00,48330-00210-01,HP Kasa Steril 10 x 10cm,Regular,Active,Active,8999777016074,8999777016081,8999777016098,1800," 3,056 ",4/1/2024,25,250,10,13.20 cm,0.20 cm,15.00 cm,13.50 cm,11.00 cm,15.40 cm,57.00 cm,29.00 cm,17.50 cm,0.01 Kg,0.22 Kg,2.65 Kg,39.6 Cm³,"2,286.9 Cm³",0.029 M³,HP_KASA_STERIL_10X10CM_2,48345,3005.90.90
Hansaplast,Wound,First Aid,HP First Aid at Home Guardian,48330-00200-00,48330-00200-00,Hansaplast First Aid at Home Guardian,Promo,Discontinue,Inactive,8999777016104,,8999777016111,1080, -   ,12/31/2022,0,12,0,22.00 cm,4.00 cm,16.00 cm,0.00 cm,0.00 cm,0.00 cm,44.60 cm,26.60 cm,18.20 cm,0.18 Kg,0.00 Kg,2.50 Kg,"1,408.0 Cm³",,0.022 M³,FIRST_AID_GUARDIAN,66110,3005.90.90
Hansaplast,Wound,First Aid,HP First Aid at Home MTI,48330-00200-02,48330-00200-02,Hansaplast First Aid at Home MTI,Promo,Discontinue,Inactive,8999777016104,,8999777016111,1080, -   ,12/31/2022,0,12,0,22.00 cm,4.00 cm,16.00 cm,0.00 cm,0.00 cm,0.00 cm,44.60 cm,26.60 cm,18.20 cm,0.18 Kg,0.00 Kg,2.50 Kg,"1,408.0 Cm³",,0.022 M³,FIRST_AID_HOME_MTI,66110,3005.90.90
Hansaplast,Wound,First Aid,HP First Aid at Home Watsons,48330-00200-01,48330-00200-01,Hansaplast First Aid at Home Watsons,Promo,Discontinue,Inactive,8999777016104,,8999777016111,1080, -   ,12/31/2022,0,12,0,22.00 cm,4.00 cm,16.00 cm,0.00 cm,0.00 cm,0.00 cm,44.60 cm,26.60 cm,18.20 cm,0.18 Kg,0.00 Kg,2.50 Kg,"1,408.0 Cm³",,0.022 M³,FIRST_AID_HOME_WATSONS,66110,3005.90.90
Hansaplast,Wound,First Aid,HP First Aid Guardian Tin Box,48330-00156-00,48330-00156-00,Hansaplast First Aid Guardian Tin Box,VAS,Discontinue,Inactive,8999777011918,,8999777011925,720, -   ,12/31/2022,0,15,0,9.10 cm,4.30 cm,14.70 cm,0.00 cm,0.00 cm,0.00 cm,28.60 cm,26.60 cm,16.70 cm,0.11 Kg,0.00 Kg,1.86 Kg,575.2 Cm³,,0.013 M³,HP FIRST AID GUARDIAN TIN BOX,40072,3005.90.90
Hansaplast,Wound,First Aid,HP First Aid Indomaret Pouch Kain,48330-00155-00,48330-00155-00,Hansaplast First Aid Indomaret Pouch Kain,VAS,Discontinue,Inactive,8999777011932,,8999777011949,720, -   ,12/31/2022,0,24,0,1.00 cm,0.30 cm,13.50 cm,0.00 cm,0.00 cm,0.00 cm,30.60 cm,26.60 cm,15.20 cm,0.04 Kg,0.00 Kg,1.09 Kg,4.1 Cm³,,0.012 M³,HP FIRST AID INDOMARET POUCH KAIN,40072,3005.90.90
Hansaplast,Wound,First Aid,HP First Aid Mini Box Indomaret,48330-00177-00,48330-00177-00,Hansaplast First Aid Indomaret Mini Box,VAS,Discontinue,Inactive,8999777015619,,8999777015626,365, -   ,12/31/2022,0,12,0,9.20 cm,3.00 cm,14.00 cm,0.00 cm,0.00 cm,0.00 cm,21.60 cm,20.10 cm,16.20 cm,0.08 Kg,0.00 Kg,1.09 Kg,386.4 Cm³,,0.007 M³,HP_FIRST_AID_TO_GO_IDM,66110,3005.90.90
Hansaplast,Wound,First Aid,HP First Aid MTI Pouch Kain,48330-00158-00,48330-00158-00,Hansaplast First Aid MTI Pouch Kain,VAS,Discontinue,Inactive,8999777011956,,8999777011963,720, -   ,12/31/2022,0,12,0,10.30 cm,0.30 cm,13.50 cm,0.00 cm,0.00 cm,0.00 cm,20.60 cm,20.60 cm,15.20 cm,0.03 Kg,0.00 Kg,0.54 Kg,41.7 Cm³,,0.006 M³,HP FIRST AID MTI POUCH KAIN,40072,3005.90.90
Hansaplast,Wound,First Aid,HP 123 Package,48330-00173-00,48330-00173-00,Hansaplast 1-2-3 Package,Promo,Discontinue,Inactive,8999777014681,,8999777014698,1080, -   ,12/31/2022,0,12,0,17.50 cm,3.00 cm,17.50 cm,0.00 cm,0.00 cm,0.00 cm,36.10 cm,20.10 cm,19.20 cm,0.14 Kg,0.00 Kg,1.90 Kg,918.8 Cm³,,0.014 M³,HANSA_123_PACK,48750,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Sensitive Steril XL 6 x 7cm 1pc,48330-00205-01,48330-00205-01,Hansaplast Sensitive Steril XL 6 x 7cm,Regular,Active,Inactive,8999777016340,8999777016357,8999777016364,1080," 5,082 ",4/1/2024,25,250,10,11.40 cm,0.10 cm,8.50 cm,12.00 cm,4.00 cm,9.00 cm,21.50 cm,19.50 cm,14.50 cm,0.00 Kg,0.07 Kg,0.80 Kg,9.7 Cm³,432.0 Cm³,0.006 M³,HP_SENSITIVE_STERIL_XL_6,48705,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Sensitive Steril XL 6 x 7cm 1pc,48330-00205-00,48330-00205-01,Hansaplast Sensitive Steril XL 6 x 7cm,Regular,Active,Inactive,8999777016340,8999777016357,8999777016364,1080," 5,082 ",4/1/2024,25,250,10,11.40 cm,0.10 cm,8.50 cm,12.00 cm,4.00 cm,9.00 cm,21.50 cm,19.50 cm,14.50 cm,0.00 Kg,0.07 Kg,0.80 Kg,9.7 Cm³,432.0 Cm³,0.006 M³,HP_SENSITIVE_XL_STERIL_6,48705,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Sensitive Steril XL 6 x 7cm 5pcs,48330-00234-00,48330-00234-00,Hansaplast Sensitive Steril XL 6 x 7cm 5pcs,Regular,Active,Active,8999777018511,,8999777018528,720," 28,829 ",4/1/2024,0,10,0,9.00 cm,1.60 cm,14.50 cm,0.00 cm,0.00 cm,0.00 cm,17.50 cm,9.60 cm,15.70 cm,0.03 Kg,0.00 Kg,0.31 Kg,208.8 Cm³,,0.003 M³,HP SE STE XL 6X7CM 5 PCS,48625,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Sensitive Steril XXL 8 x 10cm 1pc,48330-00207-01,48330-00207-01,Hansaplast Sensitive Steril XXL 8 x 10cm,Regular,Active,Inactive,8999777016388,8999777016395,8999777016401,1080," 7,161 ",4/1/2024,25,250,10,14.90 cm,0.10 cm,11.00 cm,15.50 cm,4.00 cm,11.50 cm,24.50 cm,21.60 cm,17.80 cm,0.00 Kg,0.12 Kg,1.34 Kg,16.4 Cm³,713.0 Cm³,0.009 M³,HP_SENSITIVE_STERIL_XXL_,48706,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Sensitive Steril XXL 8 x 10cm 1pc,48330-00207-00,48330-00207-01,Hansaplast Sensitive Steril XXL 8 x 10cm,Regular,Active,Inactive,8999777016388,8999777016395,8999777016401,1080," 7,161 ",4/1/2024,25,250,10,14.90 cm,0.10 cm,11.00 cm,15.50 cm,4.00 cm,11.50 cm,24.50 cm,21.60 cm,17.80 cm,0.00 Kg,0.12 Kg,1.34 Kg,16.4 Cm³,713.0 Cm³,0.009 M³,HP_SENSITIVE_XXL_STERIL_,48706,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Sensitive Steril XXL 8 x 10cm 5pcs,48330-00235-00,48330-00235-00,Hansaplast Sensitive Steril XXL 8 x 10cm 5pcs,Regular,Active,Active,8999777018535,,8999777018542,720," 36,036 ",4/1/2024,0,10,0,11.50 cm,1.60 cm,18.00 cm,0.00 cm,0.00 cm,0.00 cm,17.50 cm,12.00 cm,19.20 cm,0.04 Kg,0.00 Kg,0.49 Kg,331.2 Cm³,,0.004 M³,HP SE STE XXL 8X10CM 5 PCS,48626,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Sensitive Steril 3XL 10 x 15cm 1pc,48330-00216-00,48330-00216-00,Hansaplast Sensitive Steril 3XL 10 x 15cm,Regular,Active,Inactive,8999777017392,8999777017408,8999777017415,1080," 9,848 ",4/1/2024,25,250,10,20.40 cm,0.10 cm,13.40 cm,21.00 cm,4.00 cm,14.00 cm,29.70 cm,21.50 cm,23.50 cm,0.01 Kg,0.21 Kg,2.28 Kg,27.3 Cm³,"1,176.0 Cm³",0.015 M³,HP_SENSITIVE_3XL_STERIL_,48380,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Sensitive Steril 3XL 10 x 15cm 5pc,48784-00000-47,48784-00000-47,Hansaplast Sensitive Steril 3XL 10 x 15cm 5pcs,Regular,NPD,Inactive,4005800278860,,4005800278877,1080," 57,432 ",5/1/2024,0,10,0,14.00 cm,1.60 cm,21.00 cm,0.00 cm,0.00 cm,0.00 cm,18.20 cm,15.20 cm,26.00 cm,0.06 Kg,0.00 Kg,0.66 Kg,470.4 Cm³,,0.007 M³,HP SE 10X15CM 3XL 5PCS INT,48784,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Aqua Protect Steril 3XL 10 x 15cm 5pcs,48330-00232-02,48330-00232-02,Hansaplast Aqua Protect Steril 3XL 10 x 15cm 5pcs,Regular,Active,Active,4005800299315,,4005800299322,720," 72,072 ",5/1/2024,0,10,0,14.00 cm,1.60 cm,21.00 cm,0.00 cm,0.00 cm,0.00 cm,18.20 cm,15.20 cm,26.00 cm,0.06 Kg,0.00 Kg,0.66 Kg,470.4 Cm³,,0.007 M³,HP AQP STE 3XL 10X15CM 5 PCS,48703,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Aqua Protect Steril 3XL 10 x 15cm 5pcs,48330-00232-00,48330-00232-02,Hansaplast Aqua Protect Steril 3XL 10 x 15cm 5pcs,Regular,Active,Active,8999777018474,,8999777018481,720," 72,072 ",4/1/2024,0,10,0,14.00 cm,1.60 cm,23.60 cm,0.00 cm,0.00 cm,0.00 cm,18.20 cm,15.20 cm,26.00 cm,0.07 Kg,0.00 Kg,0.79 Kg,528.6 Cm³,,0.007 M³,HP AQP STE 3XL 10X15CM 5 PCS,48703,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Sensitive Steril 4XL 10 x 20cm 1pc,48330-00217-00,48330-00217-00,Hansaplast Sensitive Steril 4XL 10 x 20cm,Regular,Discontinue,Inactive,8999777017439,8999777017446,8999777017453,1080," 12,121 ",5/1/2024,25,250,10,25.70 cm,0.10 cm,13.50 cm,26.50 cm,4.00 cm,14.00 cm,29.70 cm,21.60 cm,29.00 cm,0.01 Kg,0.27 Kg,2.88 Kg,34.7 Cm³,"1,484.0 Cm³",0.019 M³,HP_SENSITIVE_4XL_STERIL_,48381,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Sensitive Steril 4XL 10 x 20cm 5pc,48785-00000-47,48785-00000-47,Hansaplast Sensitive Steril 4XL 10 x 20cm 5pcs,Regular,Active,Inactive,4005800278884,,4005800278891,1080," 12,121 ",4/1/2024,0,10,0,14.00 cm,1.60 cm,26.50 cm,0.00 cm,0.00 cm,0.00 cm,17.20 cm,15.20 cm,31.50 cm,0.07 Kg,0.00 Kg,0.83 Kg,593.6 Cm³,,0.008 M³,HP SE 10X20CM 4XL 5PCS INT,48785,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Aqua Protect Steril 4XL 10 x 20cm 5pcs,48330-00233-02,48330-00233-00,Hansaplast Aqua Protect Steril 4XL 10 x 20cm 5pcs,Regular,Active,Active,4005800299353,,4005800299360,720," 100,901 ",5/1/2024,0,10,0,14.00 cm,1.60 cm,26.50 cm,0.00 cm,0.00 cm,0.00 cm,18.20 cm,15.20 cm,31.50 cm,0.07 Kg,0.00 Kg,0.83 Kg,593.6 Cm³,,0.009 M³,HP AQP STE 4XL 10X20CM 5 PCS,48707,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Aqua Protect Steril 4XL 10 x 20cm 5pcs,48330-00233-00,48330-00233-00,Hansaplast Aqua Protect Steril 4XL 10 x 20cm 5pcs,Regular,Active,Active,8999777018498,,8999777018504,720," 100,901 ",4/1/2024,0,10,0,14.00 cm,1.60 cm,26.50 cm,0.00 cm,0.00 cm,0.00 cm,18.20 cm,15.20 cm,31.50 cm,0.09 Kg,0.00 Kg,0.98 Kg,593.6 Cm³,,0.009 M³,HP AQP STE 4XL 10X20CM 5 PCS,48707,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Aqua Protect Steril XL 6 x 7cm 1pc,48330-00208-01,48330-00208-01,Hansaplast Aqua Protect Steril XL 6 x 7cm,Regular,Active,Inactive,8999777016463,8999777016470,8999777016487,1080," 7,566 ",4/1/2024,25,250,10,11.40 cm,0.10 cm,8.50 cm,12.00 cm,4.00 cm,9.00 cm,21.50 cm,19.50 cm,14.50 cm,0.00 Kg,0.07 Kg,0.78 Kg,9.7 Cm³,432.0 Cm³,0.006 M³,HP_AQUA_PROTECT_STERIL_X,48788,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Aqua Protect Steril XL 6 x 7cm 1pc,48330-00208-00,48330-00208-01,Hansaplast Aqua Protect Steril XL 6 x 7cm,Regular,Active,Inactive,8999777016463,8999777016470,8999777016487,1080," 7,566 ",4/1/2024,25,250,10,11.40 cm,0.10 cm,8.50 cm,12.00 cm,4.00 cm,9.00 cm,21.50 cm,19.50 cm,14.50 cm,0.00 Kg,0.07 Kg,0.78 Kg,9.7 Cm³,432.0 Cm³,0.006 M³,HP_AQUA_PROTECT_XL_STERI,48788,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Aqua Protect Steril XL 6 x 7cm 5pcs,48330-00230-00,48330-00230-00,Hansaplast Aqua Protect Steril XL 6 x 7cm 5pcs,Regular,Active,Active,8999777018436,,8999777018443,720," 32,432 ",4/1/2024,0,10,0,9.00 cm,1.60 cm,14.50 cm,0.00 cm,0.00 cm,0.00 cm,17.50 cm,9.60 cm,15.70 cm,0.03 Kg,0.00 Kg,0.32 Kg,208.8 Cm³,,0.003 M³,HP AQP STE XL 6X7CM 5 PCS,48627,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Aqua Protect Steril XXL 8 x 10cm 1pc,48330-00209-01,48330-00209-01,Hansaplast Aqua Protect Steril XXL 8 x 10cm,Regular,Active,Inactive,8999777016494,8999777016500,8999777016517,1080," 10,973 ",4/1/2024,25,250,10,14.90 cm,0.10 cm,11.00 cm,15.50 cm,4.00 cm,11.50 cm,24.50 cm,21.60 cm,17.80 cm,0.00 Kg,0.12 Kg,1.34 Kg,16.4 Cm³,713.0 Cm³,0.009 M³,HP_AQUA_PROTECT_STERIL_X,48797,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Aqua Protect Steril XXL 8 x 10cm 1pc,48330-00209-00,48330-00209-01,Hansaplast Aqua Protect Steril XXL 8 x 10cm,Regular,Active,Inactive,8999777016494,8999777016500,8999777016517,1080," 10,973 ",4/1/2024,25,250,10,14.90 cm,0.10 cm,11.00 cm,15.50 cm,4.00 cm,11.50 cm,24.50 cm,21.60 cm,17.80 cm,0.00 Kg,0.12 Kg,1.34 Kg,16.4 Cm³,713.0 Cm³,0.009 M³,HP_AQUA_PROTECT_XXL_STER,48797,3005.90.90
Hansaplast,Wound,XL+ Plaster,HP Aqua Protect Steril XXL 8 x 10cm 5pcs,48330-00231-00,48330-00231-00,Hansaplast Aqua Protect Steril XL 6 x 7cm 5pcs,Regular,Active,Active,8999777018450,,8999777018467,720," 43,243 ",4/1/2024,0,10,0,11.50 cm,1.60 cm,18.00 cm,0.00 cm,0.00 cm,0.00 cm,17.50 cm,12.00 cm,19.20 cm,0.04 Kg,0.00 Kg,0.50 Kg,331.2 Cm³,,0.004 M³,HP AQP STE XXL 8X10CM 5 PCS,48628,3005.90.90
Hansaplast,Wound,Scar,HP Plester Bekas Luka 21s,48330-00218-00,48330-00218-00,Hansaplast Plester Bekas Luka 21 Lembar,VAS,Active,Active,8999777017675,,8999777017682,1080," 258,684 ",4/1/2024,0,10,0,8.00 cm,3.20 cm,13.00 cm,0.00 cm,0.00 cm,0.00 cm,34.50 cm,9.50 cm,13.50 cm,0.07 Kg,0.00 Kg,0.78 Kg,332.8 Cm³,,0.004 M³,HP_PLESTER_BEKAS_LUKA_21,02728,3005.90.90
Hansaplast,Wound,Scar,HP Plester Bekas Luka XL 21s,48330-00219-00,48330-00219-00,Hansaplast Plester Bekas Luka XL 21 Lembar,VAS,Active,Active,8999777017699,,8999777017705,1080," 443,459 ",4/1/2024,0,5,0,8.00 cm,3.20 cm,17.90 cm,0.00 cm,0.00 cm,0.00 cm,21.20 cm,17.60 cm,10.00 cm,0.12 Kg,0.00 Kg,0.67 Kg,458.2 Cm³,,0.004 M³,HP_PLESTER_BEKAS_LUKA_XL,48731,3005.90.90
Hansaplast,Pain,External Pain Relief,HP Koyo Hangat Resealable 10s,76539-09001-05,76539-09001-05,Hansaplast Koyo Hangat Resealable 10 Lembar,Regular,Active,Inactive,8999777765392,8999777001162,8999777001179,720," 6,713 ",5/1/2024,10,200,20,7.50 cm,0.50 cm,11.50 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.60 cm,14.40 cm,0.01 Kg,0.12 Kg,2.64 Kg,43.1 Cm³,519.2 Cm³,0.014 M³,HP KOYO HANGAT RI 10S RESEALABLE T,40073,3005.10.90
Hansaplast,Pain,External Pain Relief,HP Koyo Hangat Resealable 10s,76539-09001-03,76539-09001-05,Hansaplast Koyo Hangat Resealable 10 Lembar,Regular,Active,Active,8999777765392,8999777001162,8999777001179,720," 6,713 ",4/1/2024,10,200,20,7.50 cm,0.50 cm,11.50 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.60 cm,14.40 cm,0.01 Kg,0.12 Kg,2.64 Kg,43.1 Cm³,519.2 Cm³,0.014 M³,HP KOYO HANGAT RI 10S RESEALABLE,40073,3005.10.90
Hansaplast,Pain,External Pain Relief,HP Koyo Hangat Resealable 10s,76539-09001-02,76539-09001-05,Hansaplast Koyo Hangat Resealable 10 Lembar,Regular,Active,Inactive,8999777012007,8999777012014,04005805248622,720," 6,713 ",4/1/2024,10,200,20,7.50 cm,11.50 cm,0.10 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.60 cm,14.40 cm,0.01 Kg,0.12 Kg,2.68 Kg,8.6 Cm³,519.2 Cm³,0.014 M³,HP KOYO HANGAT RI 10S RESEALABLE,40073,3005.10.90
Hansaplast,Pain,External Pain Relief,HP Koyo Hangat Resealable 10s,76539-09001-01,76539-09001-05,HP Koyo Hangat Ri 10'S Resealable (evolution),Regular,Active,Inactive,8999777765392,8999777001162,8999777001179,720," 6,713 ",4/1/2024,10,200,20,7.50 cm,0.50 cm,11.50 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.60 cm,14.40 cm,0.01 Kg,0.12 Kg,2.68 Kg,43.1 Cm³,519.2 Cm³,0.014 M³,HP KOYO HANGAT RI 10'S RESEALABLE,40073,3005.10.90
Hansaplast,Pain,External Pain Relief,HP Koyo Hangat Resealable 10s,76539-09001-00,76539-09001-05,HP Koyo Hangat Ri 10'S Resealable,Regular,Active,Inactive,8999777765392,8999777001162,8999777001179,720," 6,713 ",4/1/2024,10,200,20,7.50 cm,0.50 cm,11.50 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.60 cm,14.40 cm,0.01 Kg,0.12 Kg,2.68 Kg,43.1 Cm³,519.2 Cm³,0.014 M³,HP KOYO HANGAT RI 10'S RESEALABLE,40073,3005.10.90
Hansaplast,Pain,External Pain Relief,HP Koyo Hangat Resealable 10s,48333-00003-01,76539-09001-05,New HP Koyo Hangat,Regular,Active,Inactive,8999777765392,8999777001162,8999777001179,720," 3,182 ",12/31/2017,10,200,20,7.50 cm,0.50 cm,11.50 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.60 cm,14.40 cm,0.01 Kg,0.12 Kg,2.68 Kg,43.1 Cm³,519.2 Cm³,0.014 M³,HP KOYO HANGAT RI 10'S RESEALABLE,40073,3005.10.90
Hansaplast,Pain,External Pain Relief,HP Koyo Hangat Resealable 10s,76539-09000-00,76539-09001-05,HP Koyo Hangat,Regular,Active,Inactive,8999777765392,8999777001162,8999777001179,720," 3,773 ",12/31/2017,10,200,20,7.50 cm,0.50 cm,11.50 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.60 cm,14.40 cm,0.01 Kg,0.12 Kg,2.68 Kg,43.1 Cm³,519.2 Cm³,0.014 M³,HP KOYO HANGAT RI 10'S RESEALABLE,40073,3005.10.90
Hansaplast,Pain,External Pain Relief,HP Koyo Hangat Resealable 10s,48333-00003-00,76539-09001-05,HP Koyo Hangat,Regular,Active,Inactive,8999777765392,8999777001162,8999777001179,720," 3,273 ",12/31/2017,10,200,20,7.50 cm,0.50 cm,11.50 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.60 cm,14.40 cm,0.01 Kg,0.12 Kg,2.68 Kg,43.1 Cm³,519.2 Cm³,0.014 M³,HP KOYO HANGAT RI 10'S RESEALABLE,40073,3005.10.90
Hansaplast,Pain,External Pain Relief,HP Koyo Panas Resealable 10s,09057-09001-04,09057-09001-04,Hansaplast Koyo Panas Resealable 10 Lembar,Regular,Active,Active,8999777090579,8999777001018,8999777001131,720," 6,713 ",4/1/2024,10,200,20,7.50 cm,0.50 cm,11.50 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.60 cm,14.40 cm,0.01 Kg,0.11 Kg,2.40 Kg,43.1 Cm³,519.2 Cm³,0.014 M³,HP KOYO PANAS RI 10S RESEALABLE,40075,3005.10.90
Hansaplast,Pain,External Pain Relief,HP Koyo Panas Resealable 10s,09057-09001-03,09057-09001-04,Hansaplast Koyo Panas Resealable 10 Lembar,Regular,Active,Active,8999777090579,8999777001018,8999777001131,720," 6,713 ",4/1/2024,10,200,20,7.50 cm,0.50 cm,11.50 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.60 cm,14.40 cm,0.01 Kg,0.12 Kg,2.58 Kg,43.1 Cm³,519.2 Cm³,0.014 M³,HP KOYO PANAS RI 10S RESEALABLE,40075,3005.10.90
Hansaplast,Pain,External Pain Relief,HP Koyo Panas Resealable 10s,09057-09001-02,09057-09001-04,HP Koyo Panas Ri 10'S Resealable,Regular,Active,Inactive,8999777090579,8999777001018,8999777001131,1080," 6,713 ",4/1/2024,10,200,20,7.50 cm,11.50 cm,0.10 cm,8.00 cm,5.50 cm,11.80 cm,41.80 cm,23.80 cm,14.40 cm,0.01 Kg,0.12 Kg,2.58 Kg,8.6 Cm³,519.2 Cm³,0.014 M³,HP KOYO PANAS RI 10S RESEALABLE,40075,3005.10.90
